2HNO30ND01TODGAX,2HNO30ND01TODGAY,048HNO310ND01TODGAX,048HNO310ND01TODGAY,1HNO310ND01TODGAX,1HNO310ND01TODGAY,2HNO310ND01TODGAX,2HNO310ND01TODGAY
0.0756463327554629,0.989272789807018,0.0363585086116858,1.32320918408159,0.0437939523413049,1.76752753330956,0.0546227721768434,2.36037865761459
0.0820618709130546,0.935055537111086,0.0372140614740433,1.32296101562128,0.0469588196178635,1.70213019562144,0.0559081018251222,2.27389908601278
0.0879922543569107,0.90045910703279,0.0394420605943766,1.32234079808187,0.0515372465596163,1.66956149843719,0.0578930276539312,2.15008410749189
0.0943512101377103,0.867142721750403,0.0418034496185146,1.29740399794164,0.0527499706370261,1.63853772584713,0.0613590727341317,2.07072662412646
0.0988438140350333,0.835215665524586,0.042292428743895,1.29728232789337,0.0552617001985409,1.60778883857941,0.0650326293055225,1.9215914314829
0.107226722201032,0.789441538044357,0.0453487850812858,1.27269871783858,0.0585702081805667,1.54844693861926,0.0673415065775082,1.85101454596904
0.11632058178069,0.746176068905995,0.0469588196178635,1.248932309503,0.0635375263808448,1.49101559656348,0.0697323567654597,1.78302983311333
0.123284673944207,0.679696582567354,0.0491947991640822,1.24846387783431,0.0665629135298619,1.43611836039807,0.0765311754650134,1.65414930261023
0.129154966501488,0.642626482019732,0.0509413801481638,1.22515003151943,0.0705480231071865,1.40903593460972,0.0765311754650134,1.62371644799491
0.136887450953708,0.607521176255479,0.0533669923120631,1.20215880000186,0.0747717204731322,1.33206332501257,0.0811130830789687,1.5637866756837
0.143405449978327,0.553446850685698,0.0552617001985409,1.1797096558921,0.0811130830789687,1.1263130522442,0.0839928705945846,1.47863768430936
0.153768963469401,0.513539053956799,0.0585702081805667,1.15746260433387,0.0849753435908645,1.16849061791753,0.0869749002617783,1.42432975971508
0.161090788420683,0.467829901614791,0.060649647746946,1.15713699567673,0.0921820717877747,1.08413173156769,0.091116275611549,1.34664796939892
0.166810053720006,0.442356322080779,0.0620767959362476,1.13563508931208,0.0943512101377103,1.06398640818229,0.0943512101377103,1.29718780944681
0.176796941424003,0.410497507623105,0.0665629135298619,1.07349709964247,0.0988438140350333,1.02481182593017,0.0977009957299225,1.18183837691143
0.180957154124332,0.388182110093424,0.0697323567654597,1.07309446770326,0.102353102189903,0.969010293225397,0.103550336648913,1.11727708237061
0.189573565240638,0.34712468620459,0.0713732303795784,1.05315423862824,0.109749876549306,0.882594934189307,0.104761575278967,1.07644322437544
0.194034424955791,0.328254351498117,0.0747717204731322,1.01437848263357,0.114975699539774,0.850098947794354,0.108480963880074,1.01783033538453
0.200923300256505,0.310380732686214,0.0801752649966579,0.97684715657375,0.123284673944207,0.788800241394641,0.114975699539774,0.893346886481312
0.205651230834865,0.299009000989874,0.0830217568131974,0.95860548784322,0.127661694905741,0.745849661245195,0.119057723937878,0.860535728032973
0.212952541852136,0.272420315576725,0.0869749002617783,0.9233108926848,0.132194114846603,0.667024844700442,0.120450354025878,0.844624471575709
0.220513073990305,0.257586888830013,0.0890215085445038,0.906153940280595,0.136887450953708,0.63070499773472,0.126185688306602,0.783867531933417
0.228342030471827,0.230363923785742,0.0943512101377103,0.84089209408906,0.14174741629268,0.607540242892015,0.130665705044235,0.741185540359315
0.236448941264541,0.217820489272326,0.0988438140350333,0.795030521032685,0.146779926762207,0.563890523812202,0.135304777457981,0.700827605249496
0.250605096553008,0.177494705263981,0.107226722201032,0.751458746792115,0.151991108295293,0.495018002975502,0.136887450953708,0.687869342859923
0.244843674682222,0.202170821159305,0.113646366638572,0.72372314575652,0.155567614393047,0.47688152953536,0.14174741629268,0.650414502214062
,,0.119057723937878,0.65930589984711,0.164881419290742,0.434394453831662,0.145082877849594,0.615056776755463
,,0.123284673944207,0.635090681018715,0.172732372191299,0.374287413694774,0.150233808433186,0.570867020047804
,,0.127661694905741,0.611764847258835,0.176796941424003,0.36057426852298,0.155567614393047,0.529852148442919
,,0.130665705044235,0.60039703989282,0.183073828029537,0.340940813552628,0.161090788420683,0.491784057145338
,,0.133740402611082,0.57839968847913,0.189573565240638,0.316445365047729,0.166810053720006,0.45645102992044
,,0.14174741629268,0.536742934776695,0.196304065004027,0.277795327358525,0.170735264747069,0.431637514621685
,,0.148496826225447,0.488968448327864,0.200923300256505,0.25786085133193,0.176796941424003,0.393255144690358
,,0.159228279334109,0.437169002062057,0.205651230834865,0.239356864933198,0.187381742286039,0.326456712023905
,,0.166810053720006,0.398257405445417,0.210490414451202,0.226344986679977,0.196304065004027,0.302973482001864
,,0.168761247578815,0.376642723733189,0.225701971963392,0.202366864952166,0.200923300256505,0.281232232172038
,,0.174752840000768,0.356134333085632,0.231012970008316,0.187845103710446,0.210490414451202,0.256200276287109
,,0.178864952905744,0.336774217447438,0.233715151791328,0.177650159253956,0.212952541852136,0.242295481672336
,,0.185215260880817,0.31843668753851,0.236448941264541,0.168008526491079,0.223092437440898,0.216668261770379
,,0.187381742286039,0.306798573157957,0.242012826479438,0.155952305187985,0.228342030471827,0.201120238299087
,,0.191791026167249,0.290120439930789,0.262537846878306,0.139418238948567,0.231012970008316,0.193769765099338
,,0.200923300256505,0.249976555096086,0.262537846878306,0.136853237718055,0.239214708146264,0.179848060468735
,,0.205651230834865,0.240817912127736,0.262537846878306,0.129437920811141,0.242012826479438,0.170087140695641
,,0.210490414451202,0.22772660866888,0.268715630702523,0.122401437995348,0.247707635599171,0.152125817063638
,,0.215443469003188,0.211385042868284,0.291505306282518,0.105435116398325,0.262537846878306,0.136022946327914
,,0.223092437440898,0.185566873995559,0.294915072964707,0.103485627118606,0.268715630702523,0.131039336563224
,,0.228342030471827,0.172250673049456,,,0.271858824273294,0.121647416851539
,,0.250605096553008,0.148360729278779,,,0.278255940220713,0.110840595612778
,,0.253536449397011,0.140308725981142,,,0.294915072964707,0.0991078613676988
,,0.262537846878306,0.125480255634146,,,0.301854726004992,0.0919959228579066
,,0.275038784093195,0.110144004580016,,,0.305385550883342,0.0870030148436225
,,0.281510727744773,0.100359114782724,,,0.312571584968824,0.0822733713586765
,,0.305385550883342,0.0848576631222765,,,0.32366892850406,0.0777935438367449
,,0.343046928631492,0.070410691182209,,,0.339080668189405,0.0695654405262882
,,,,,,0.339080668189405,0.0682855833003132
