,2HNO30ND01TODGAX,2HNO30ND01TODGAY,048HNO310ND01TODGAX,048HNO310ND01TODGAY,1HNO310ND01TODGAX,1HNO310ND01TODGAY,2HNO310ND01TODGAX,2HNO310ND01TODGAY,2HNO30ND01TODGAXX,2HNO30ND01TODGAYYX,2HNO30ND01TODGAYlog,048HNO310ND01TODGAXX,048HNO310ND01TODGAYYX,048HNO310ND01TODGAYlog,1HNO310ND01TODGAXX,1HNO310ND01TODGAYYX,1HNO310ND01TODGAYlog,2HNO310ND01TODGAXX,2HNO310ND01TODGAYYX,2HNO310ND01TODGAYlog,Calculated Rg
13,0.0164881419290741,1.2988377536230604,0.0121859273847108,5.751421162247935,0.0123284673944206,16.2684937353658,0.014174741629268,59.617631030643416,0.00027185882427329137,0.0214154212245768,0.26146982890466774,0.0001484968262254446,0.07008640064204233,1.749446982922406,0.00015199110829529184,0.20056559457279308,2.7892303376806735,0.00020092330025650324,0.845064516408401,4.08795135298621,
14,0.0176796941424003,1.274224668118872,0.0129154966501488,5.8564715488954695,0.0126185688306602,16.26544257226142,0.0151991108295293,59.58409338322745,0.0003125715849688235,0.022527902401043187,0.2423378902043251,0.00016681005372000485,0.07563923867145118,1.7675472974771411,0.00015922827933410915,0.20524660665923145,2.7890427696541997,0.00023101297000831483,0.9056252390086974,4.0873886489067885,
15,0.0183073828029536,1.273866212837874,0.0133740402611082,5.854824050454072,0.0133740402611082,16.56253280144253,0.0161090788420683,60.67240388447135,0.00033516026509388124,0.023321156398171724,0.24205653816461442,0.00017886495290574307,0.07830265257247734,1.7672659454374304,0.00017886495290574307,0.22150798051241757,2.8071430842089344,0.00025950242113997256,0.9773765377127599,4.105488963461523,
16,0.0194034424955791,1.2732690114398422,0.0136887450953708,5.746029777187619,0.0140108552559801,16.556320763513117,0.0168761247578814,59.53382228340365,0.00037649358067924486,0.024705802044875824,0.24158761809842977,0.00018738174228603814,0.0786559369303316,1.748509142790036,0.00019630406500402523,0.23196821378916024,2.8067679481559864,0.0002848035868435775,1.0047002121682598,4.086544592787656,
17,0.0203273520167171,1.2727914519090486,0.0143405449978327,5.7438746385172665,0.0143405449978327,16.55321561832392,0.0176796941424003,59.51149318878143,0.00041320124001153276,0.025872479886823684,0.24121248204548165,0.0002056512308348645,0.0823702927155669,1.7481340067370885,0.0002056512308348645,0.23738213343340125,2.8065803801295126,0.0003125715849688235,1.0521449975351944,4.086169456734708,
18,0.0223092437440898,1.2718368701288787,0.0145082877849593,5.7433359801613015,0.0150233808433185,16.5470070749503,0.0183073828029536,58.400174046269264,0.0004977023564332098,0.028373718738425438,0.24046220993958609,0.00021049041445119924,0.08332597124589146,1.7480402227238514,0.00022570197196338928,0.24859198910406402,2.8062052440765646,0.00033516026509388124,1.0691543420241671,4.067318870074077,
19,0.0244843674682222,1.2708830042761878,0.0148496826225446,5.742258814990156,0.0159228279334109,16.234962397099103,0.0198600253258591,58.36184760919996,0.0005994842503189376,0.031116766485816388,0.23971193783369085,0.00022051307399030307,0.08527072093911287,1.7478526546973772,0.0002535364493970105,0.2585065127544052,2.78716708938946,0.00039442060594376487,1.1590677715826405,4.066662381981419,
20,0.0253536449397011,1.2705254890468776,0.0153768963469401,5.740643446014346,0.0164881419290741,16.230395299825247,0.0205651230834865,57.2719969775793,0.0006428073117284312,0.032212452136134634,0.23943058579397908,0.00023644894126453978,0.08827327923410362,1.7475713026576665,0.00027185882427329137,0.2676090612684959,2.7868857373497495,0.0004229242874389493,1.177805667080985,4.047811795320787,
21,0.0275038784093194,1.2696916779153844,0.0162975083462064,5.737952174154701,0.0168761247578814,16.227351282099086,0.0212952541852136,57.25588565099493,0.0007564633275546259,0.03492144552670946,0.23877409770132016,0.00026560877829466723,0.0935143234484194,1.7471023825914818,0.0002848035868435775,0.27385480472667084,2.7866981693232753,0.00045348785081285737,1.219278638537461,4.047530443281077,
22,0.0281510727744772,1.2694535466867278,0.0174752840000768,5.7347243133091785,0.0176796941424003,16.221264959260264,0.0223092437440898,56.18141861522044,0.0007924828983539115,0.03573647917659627,0.23858652967484617,0.0003053855508833402,0.1002159360372233,1.7465396785120595,0.0003125715849688235,0.2867870030825569,2.7863230332703277,0.0004977023564332098,1.2533649617756968,4.028586072607209,
23,0.0288134962844146,1.2692154601196883,0.0178864952905743,5.628161731979089,0.0191791026167248,15.912378216903702,0.0239214708146263,55.11677597123689,0.000830217568131974,0.036570534944280204,0.2383989616483731,0.0003199267137797366,0.10066808831363447,1.7277828758646667,0.00036783797718286006,0.3051851346981325,2.767097310556749,0.0005722367659350179,1.3184743477922394,4.009454133906868,
24,0.0319926713779738,1.244813439513838,0.0191791026167248,5.624995633284726,0.0194034424955791,15.91088596019038,0.0250605096553008,55.09610355917377,0.0010235310218990239,0.03982490729725148,0.2189856709083208,0.00036783797718286006,0.10788236846939667,1.727220171785245,0.00037649358067924486,0.3087259607822708,2.767003526543512,0.0006280291441834246,1.3807364352141271,4.009078997853919,
25,0.0335160265093884,1.244346552691997,0.0203273520167171,5.622358578292399,0.0200923300256504,15.906410029657488,0.0268715630702522,54.05202772747984,0.0011233240329780257,0.04170555204689104,0.21861053485537268,0.00041320124001153276,0.11428766198515869,1.7267512517190602,0.0004037017258596526,0.31959683983919385,2.766722174503801,0.0007220809018385419,1.4524624721539952,3.9899470591535784,
26,0.0359381366380462,1.2436465507760208,0.0205651230834865,5.518401489330628,0.0217963532777912,15.895971087771503,0.0278255940220712,53.04265878231497,0.0012915496650148788,0.0446943396712235,0.21804783077595144,0.0004229242874389493,0.11348660585217958,1.7080882330849037,0.00047508101621027924,0.34647420152262254,2.766065686411142,0.0007742636826811246,1.475943489127946,3.971096472492947,
27,0.0380897463695407,1.2201937725461056,0.0217963532777912,5.619195744137715,0.0225701971963392,15.891499352978128,0.0294915072964706,52.04237641722459,0.0014508287784959386,0.04647687131797419,0.19900967608884748,0.00047508101621027924,0.12247797557628645,1.726188547639638,0.0005094138014816378,0.35867427414221315,2.7657843343714315,0.0008697490026177788,1.5348081238342486,3.9520583178058426,
28,0.0389860370254907,1.1975201458778355,0.0239214708146263,5.61498139946364,0.0242012826479438,15.590354093477076,0.0312571584968823,51.06095745063045,0.0015199110829529317,0.04668656474596432,0.1802528734414531,0.0005722367659350179,0.134318613671939,1.7254382755337425,0.0005857020818056657,0.37730656599776635,2.7466523956710898,0.0009770099572992213,1.5960204400369191,3.9330201631187385,
29,0.0418034496185145,1.196846485959927,0.0242012826479438,5.614454828666094,0.0247707635599171,15.587430115758666,0.0331285189148723,50.098046155174686,0.0017475284000076803,0.05003231177692193,0.1796901693620308,0.0005857020818056657,0.13587700822266102,1.7253444915205054,0.0006135907273413169,0.38611254590418914,2.7464648276446155,0.0010974987654930517,1.65967406964985,3.9139820084316335,
30,0.0437939523413049,1.1963975898970132,0.0256502090568004,5.50857702608913,0.0268715630702522,15.577200511666552,0.0351119173421513,48.248976692939664,0.0019179102616724848,0.05239497903320184,0.17931503330908355,0.0006579332246575653,0.14129615232467402,1.7063063368334008,0.0007220809018385419,0.4185837260072126,2.745808339551957,0.0012328467394420652,1.694114081485882,3.876374619123609,
31,0.0464158883361277,1.195836706574974,0.0262537846878306,5.507543890062338,0.028480358684358,15.283444517397047,0.0363585086116857,48.23540365442373,0.002154434690031875,0.05550582304062669,0.17884611324289781,0.0006892612104349685,0.14459387144847358,1.7061187688069268,0.0008111308307896863,0.4352779817879527,2.726770184864852,0.0013219411484660232,1.753767339157501,3.8760932670838986,
32,0.0480638086306438,1.173505621399213,0.0275038784093194,5.505478199267754,0.0301854726004992,14.99522819529808,0.0385352859371052,46.45508248940836,0.0023101297000831496,0.05640314961391651,0.15999552658226793,0.0007564633275546259,0.15142200297781905,1.7057436327539792,0.0009111627561154879,0.4526380498274033,2.707732030177748,0.0014849682622544579,1.7901598869611601,3.8384858777758746,
33,0.0527499706370261,1.1510516696828987,0.0278255940220712,5.403682221837902,0.0327454916287772,14.985387237130528,0.0413201240011533,43.10531188954924,0.0027825594022071157,0.06071794177747277,0.14067601985545228,0.0007742636826811246,0.15036066772914514,1.6870806141198218,0.0010722672220103177,0.4907038723274424,2.707075542085089,0.001707352647470685,1.7811168323845623,3.7636462352127733,
34,0.0559081018251222,1.1505120449880808,0.0301854726004992,5.501349141697275,0.0343046928631491,14.97976673240339,0.0422924287438949,42.30432947905591,0.0031257158496882324,0.06432294456222319,0.14020709978926754,0.0009111627561154879,0.16606082378248288,1.7049933606480832,0.0011768119524349927,0.5138762969167169,2.7067004060321413,0.0017886495290574272,1.7891528400512244,3.74488943256538,
35,0.0592553097554567,1.1080477803792048,0.0316227766016837,5.398110527224155,0.0355226249461666,14.700034186166002,0.0437939523413049,41.51433735077775,0.003511191734215122,0.06565771445021604,0.10259971048124344,0.0009999999999999942,0.17070324327360648,1.6860489899742153,0.0012618568830660177,0.5221838010910023,2.6878498193715106,0.0019179102616724848,1.8180769114208146,3.726038845904749,
36,0.0628029144183425,1.107528316343766,0.032366892850406,5.397098109237465,0.0376493580679246,14.422819859052558,0.0475081016210279,40.72381771759387,0.003944206059437652,0.06955600606722849,0.10213079041505768,0.0010476157527896629,0.17468729620481782,1.6858614219477412,0.001417474162926799,0.5430099092226435,2.668811664684406,0.002257019719633914,1.934711270523666,3.7068131231911705,
37,0.0681292069057961,1.0664504879816807,0.0331285189148723,5.39608588113021,0.0403701725859655,14.414706362444008,0.0491947991640822,39.22809902648584,0.0046415888336127755,0.07265642595049114,0.06433583308056039,0.0010974987654930517,0.17876433317929752,1.685673853921267,0.0016297508346206405,0.5819241836278796,2.668248960604984,0.0024201282647943823,1.9298184531966993,3.6693933019096203,
38,0.0722080901838546,1.0463392861516951,0.0339080668189405,5.395073842866782,0.0418034496185145,14.145525767975313,0.0515372465596163,38.49194240606468,0.005214008287999679,0.07555416153735164,0.04529767839345427,0.0011497569953977337,0.18293652435704494,1.6854862858947934,0.0017475284000076803,0.5913317737689546,2.6493983739443534,0.002656087782946682,1.9837687263399058,3.6504489312357524,
39,0.0756463327554629,0.9892727898070184,0.0363585086116857,5.29283673632636,0.0437939523413049,14.14022026647651,0.0546227721768433,37.76605852183341,0.005722367659350218,0.07483485864366682,-0.010785161522251313,0.0013219411484660232,0.1924396500579684,1.666354347194452,0.0019179102616724848,0.6192561324456259,2.649023237891406,0.002983647240283326,2.0628868106554377,3.6314107765486483,
40,0.0820618709130545,0.935055537111086,0.0372140614740433,5.291844062485128,0.0469588196178635,13.617041564971512,0.0559081018251222,36.38238537620442,0.00673415065775082,0.07673240678294678,-0.06714935347766905,0.0013848863713938737,0.19693101025237258,1.6661667791679786,0.002205130739903042,0.6394401985784469,2.6113220645701443,0.0031257158496882324,2.0340701062536737,3.5940847392803352,
41,0.0879922543569107,0.9004591070327903,0.0394420605943765,5.289363192327466,0.0515372465596163,13.356491987497524,0.0578930276539311,34.40134571987025,0.00774263682681127,0.07923342678402596,-0.10485052679893171,0.0015556761439304676,0.20862338353744464,1.6656978591017937,0.002656087782946682,0.6883568207311994,2.592002557843329,0.0033516026509388314,1.9915980590928928,3.5380956833778647,
42,0.0943512101377103,0.8671427217504026,0.0418034496185145,5.189615991766554,0.0527499706370261,13.108301806777026,0.0613590727341316,33.13162598602329,0.008902150854450367,0.08181596515925829,-0.14255170012019233,0.0017475284000076803,0.21694385065125033,1.6466597044146882,0.0027825594022071157,0.6914625354087643,2.5732457551959356,0.0037649358067924524,2.0329258486764474,3.5004882940698407,
43,0.0988438140350333,0.8352156655245857,0.0422924287438949,5.189129311573457,0.0552617001985409,12.862310708635302,0.0650326293055224,30.7454629037264,0.009770099572992245,0.08255590192225871,-0.18006530541497992,0.0017886495290574272,0.21946088165257682,1.6465659204014516,0.003053855508833416,0.7107931582410862,2.5543013845220677,0.00422924287438949,1.999458291844729,3.4257424355199766,
44,0.1072267222010323,0.7894415380443573,0.0453487850812858,5.0907948713542925,0.0585702081805666,12.387575508954072,0.0673415065775082,29.61623273550461,0.011497569953977353,0.08464922849383798,-0.23642949737039745,0.0020565123083486495,0.2308613625139578,1.62743398170111,0.003430469286314911,0.7255428764119283,2.516693995214043,0.004534878508128581,1.9944017315589975,3.3883226142384264,
45,0.1163205817806895,0.7461760689059952,0.0469588196178635,4.995729238011972,0.0635375263808448,11.92812477250784,0.0697323567654597,28.528477329813303,0.013530477745798075,0.08679563444597323,-0.29279368932581595,0.002205130739903042,0.23459354814749087,1.6085833950404793,0.004037017258596548,0.7578835424072252,2.4788990378795446,0.004862601580065354,1.9893579591378705,3.3509027929568758,
46,0.1232846739442065,0.6796965825673544,0.0491947991640822,4.993855511337216,0.0665629135298619,11.488946883184536,0.0765311754650133,26.466388841763635,0.01519911082952931,0.08379617156280772,-0.38610878249659875,0.0024201282647943823,0.24567171893467935,1.6082082589875315,0.004430621457583873,0.7647377779345887,2.441385432584758,0.005857020818056654,2.025503848374283,3.2758755823673016,
47,0.1291549665014882,0.642626482019732,0.0509413801481638,4.900600126077702,0.0705480231071864,11.272287476877748,0.0765311754650133,25.97946316791848,0.016681005372000537,0.0829984017582277,-0.44219162241230664,0.002595024211399737,0.24964333397666366,1.5893576723269012,0.004977023564332106,0.7952375973896193,2.422347277897653,0.005857020818056654,1.9882388541908196,3.2573063477463813,
48,0.136887450953708,0.6075211762554793,0.0533669923120631,4.808635200007412,0.0747717204731322,10.656506600100553,0.0811130830789687,25.020586810939125,0.018738174228603813,0.08316202521801092,-0.4983682463412499,0.002848035868435802,0.2566223977503116,1.5704133016530337,0.005590810182512217,0.796805332722807,2.366170653968709,0.006579332246575678,2.0294969366802538,3.2196989584383573,
49,0.1434054499783272,0.5534468506856981,0.0552617001985409,4.7188386235684,0.0811130830789687,9.010504417953609,0.0839928705945845,23.65820294894969,0.0205651230834865,0.0793672946616706,-0.5915895554987962,0.003053855508833416,0.26077104530093237,1.5515627149924025,0.006579332246575678,0.7308697934368855,2.1983910542877725,0.007054802310718618,1.9871203787915488,3.1637099025358877,
50,0.1537689634694011,0.5135390539567986,0.0585702081805666,4.629850417335486,0.0849753435908644,9.347924943340214,0.0869749002617783,22.78927615544124,0.023644894126454014,0.07896636802799376,-0.6664291980618973,0.003430469286314911,0.2711713027882226,1.5325245603052984,0.007220809018385459,0.7943431339219462,2.235154387476664,0.007564633275546283,1.9820950206576242,3.126290081254337,
51,0.1610907884206832,0.4678299016147909,0.060649647746946,4.628547982706923,0.0921820717877746,8.67305385254151,0.0911162756115489,21.546367510382677,0.02595024211399732,0.07536308769789732,-0.7596505072194437,0.003678379771828632,0.2807198047310124,1.5322432082655872,0.00849753435908643,0.7995000728542165,2.1602209609003262,0.008302175681319742,1.9632247605037507,3.0702072413386303,
52,0.1668100537200059,0.4423563220807791,0.0620767959362476,4.542540357248317,0.0943512101377103,8.511891265458326,0.0943512101377103,20.75500495114896,0.027825594022071253,0.07378948184967898,-0.815639563121914,0.003853528593710526,0.281986350789073,1.5134864056181934,0.008902150854450367,0.8031072414565994,2.1414641582529326,0.008902150854450367,1.9582598335550732,3.0327874200570797,
53,0.176796941424003,0.4104975076231047,0.0665629135298619,4.293988398569876,0.0988438140350333,8.198494607441345,0.0977009957299224,18.90941403058284,0.031257158496882355,0.07257470380994127,-0.8903854216717775,0.004430621457583873,0.2858203784722369,1.4572159976760126,0.009770099572992245,0.8103704763451557,2.1039505529581457,0.009545484566618315,1.847468579457309,2.93965989491277,
54,0.1809571541243322,0.3881821100934235,0.0697323567654597,4.292377870813031,0.1023531021899026,7.752082345803173,0.103550336648913,17.876433317929784,0.032745491628777317,0.07024432992448412,-0.9462806935610103,0.004862601580065354,0.29931762505969856,1.4568408616230644,0.010476157527896643,0.793449676524532,2.0479614970556757,0.010722672220103214,1.851110688153474,2.883483270983826,
55,0.1895735652406375,0.3471246862045902,0.0713732303795784,4.212616954512932,0.1097498765493055,7.060759473514453,0.1047615752789665,17.22309159000707,0.03593813663804624,0.06580566434684171,-1.0580712373394778,0.005094138014816374,0.30066808039536946,1.4380840589756714,0.012045035402587797,0.7749174805625506,1.9545526198716554,0.010974987654930565,1.8043182061430603,2.8462510177287497,
56,0.1940344249557913,0.3282543514981168,0.0747717204731322,4.057513930534283,0.1149756995397735,6.800791582354833,0.1084809638800743,16.285285366152515,0.037649358067924604,0.06369264433217328,-1.1139665092287092,0.005590810182512217,0.30338729742974935,1.4005704536808838,0.013219411484660274,0.7819257696054501,1.9170390145768679,0.011768119524349986,1.7666434535822937,2.790261961826279,
57,0.2009233002565046,0.3103807326862137,0.0801752649966579,3.907388626294991,0.1232846739442065,6.310401931157131,0.1149756995397735,14.293550183700996,0.0403701725859655,0.062362721147346006,-1.1699555651311808,0.006428073117284318,0.31327591855812803,1.3628692803596223,0.01519911082952931,0.7779758445395979,1.842199372013767,0.013219411484660274,1.64341093127788,2.6598083994136563,
58,0.2056512308348651,0.2990090009898739,0.0830217568131974,3.834421951372872,0.1276616949057407,5.966797289961556,0.1190577239378783,13.768571648527567,0.04229242874389497,0.06149156908427096,-1.2072816023994932,0.006892612104349689,0.3183404467660644,1.3440186936989922,0.01629750834620642,0.7617314551954726,1.7862103161112972,0.014174741629268038,1.639254802349293,2.6223885781321066,
59,0.2129525418521362,0.2724203155767245,0.0869749002617783,3.6932435707392095,0.1321941148466028,5.336198757603539,0.1204503540258782,13.513991545211349,0.045348785081285814,0.058012598654224576,-1.3004091275438028,0.007564633275546283,0.3212194912074967,1.3065050884042047,0.017475284000076807,0.7054140714069413,1.6745135563460674,0.014508287784959393,1.6277650659234317,2.6037255594979496,
60,0.2205130739903045,0.2575868888300129,0.0890215085445038,3.6246157611223855,0.136887450953708,5.045639981877757,0.1261856883066019,12.541880510934668,0.04862601580065351,0.056801276675504976,-1.3563981834462733,0.007924828983539163,0.3226687629492996,1.2877482857568106,0.018738174228603813,0.6906847955493596,1.6185245004435982,0.015922827933410887,1.582605824931447,2.5290734849613226,
61,0.2283420304718271,0.2303639237857422,0.0943512101377103,3.363568376356236,0.1417474162926804,4.860321943136116,0.1306657050442346,11.858968645749036,0.052140082879996816,0.0526017661046936,-1.4680949432115022,0.008902150854450367,0.3173567466901443,1.2130024272069473,0.020092330025650435,0.6889380777901642,1.5811046791620476,0.017073526474706918,1.5495604991942697,2.4730844290588525,
62,0.2364489412645409,0.2178204892723257,0.0988438140350333,3.180122084130732,0.1467799267622069,4.511124190497616,0.1353047774579807,11.21324168399194,0.05590810182512232,0.0515034240741657,-1.5240839991139732,0.009770099572992245,0.3143353958925206,1.1569195872912401,0.021544346900318825,0.66214247829646,1.506546388638657,0.01830738280295368,1.5172051706350822,2.417095373156382,
63,0.2506050965530083,0.1774947052639808,0.1072267222010323,3.005834987168461,0.1519911082952933,3.9601440238040166,0.136887450953708,11.00590948575876,0.0628029144183426,0.044481077750327655,-1.7288145000102746,0.011497569953977353,0.32230583315125605,1.1005553953358218,0.023101297000831578,0.6019066791869548,1.3762803942525086,0.018738174228603813,1.5065708949327519,2.3984323545222264,
64,0.2448436746822224,0.2021708211593046,0.1136463666385724,2.8948925830260848,0.155567614393047,3.815052236282877,0.1417474162926804,10.40663203542499,0.05994842503189395,0.04950024676616654,-1.598642289637363,0.012915496650148822,0.3289940238698663,1.0629480060277976,0.024201282647943766,0.5934985751833862,1.3389543569841953,0.020092330025650435,1.47511320333013,2.342443298619756,
65,,,0.1190577239378783,2.6372235993884376,0.1648814192907416,3.475155630653298,0.1450828778495938,9.840908428087412,,,,0.014174741629268038,0.31398183925844636,0.9697266968702515,0.027185882427329337,0.572988592638328,1.2456392638134117,0.021049041445120157,1.427747315401244,2.2865480267305225,
66,,,0.1232846739442065,2.5403627240748654,0.1727323721912989,2.994299309558195,0.1502338084331858,9.133872320764862,,,,0.01519911082952931,0.313187790137586,0.9323068755887011,0.029836472402833405,0.5172124227907554,1.0967102507931061,0.022570197196339164,1.3722164244909665,2.2119897362071335,
67,,,0.1276616949057407,2.447059389035348,0.176796941424003,2.884594148183837,0.155567614393047,8.47763437508671,,,,0.01629750834620642,0.3123957491392588,0.8948870543071507,0.031257158496882355,0.5099874226484797,1.0593842135247926,0.024201282647943766,1.3188453554287294,2.1374314456837427,
68,,,0.1306657050442346,2.4015881595712805,0.1830738280295367,2.7275265084210223,0.1610907884206832,7.868544914325402,,,,0.017073526474706918,0.31380521009626716,0.8761302516597571,0.033516026509388376,0.49933871894867293,1.003395157622323,0.02595024211399732,1.267550103972236,2.0628731551603536,
69,,,0.1337404026110821,2.3135987539165104,0.1895735652406375,2.531562920381835,0.1668100537200059,7.303216478727045,,,,0.017886495290574338,0.309421628829292,0.8388042143914435,0.03593813663804624,0.4799174084477846,0.928836867098933,0.027825594022071253,1.2182499331452907,1.9883148646369635,
70,,,0.1417474162926804,2.146971739106777,0.196304065004027,2.222362618868197,0.170735264747069,6.906200233946953,,,,0.020092330025650435,0.3043276968717883,0.7640583558415796,0.03853528593710526,0.43625881599682226,0.7985708727127835,0.02915053062825174,1.1791319253392027,1.9324195927477306,
71,,,0.1484968262254465,1.955873793311456,0.2009233002565046,2.0628868106554425,0.176796941424003,6.292082315045734,,,,0.022051307399030454,0.2904410508042761,0.6708370466840333,0.0403701725859655,0.4144820260525066,0.724106366202631,0.031257158496882355,1.112420908488146,1.839292067603421,
72,,,0.159228279334109,1.7486760082482276,0.2056512308348651,1.914854919465583,0.1873817422860385,5.223307392382482,,,,0.02535364493970104,0.27843867190620347,0.5588589348790937,0.04229242874389497,0.3937922710582937,0.6496418596924787,0.03511191734215134,0.978752439680174,1.6531308013280392,
73,,,0.1668100537200059,1.593029621781665,0.2104904144512019,1.810759893439814,0.196304065004027,4.847575712029817,,,,0.027825594022071253,0.26573335678696025,0.46563762572154643,0.04430621457583874,0.3811476004417606,0.5937465878032454,0.03853528593710526,0.9515988176862438,1.5784787267914122,
74,,,0.1687612475788149,1.506570894932754,0.2257019719633919,1.6189349196173253,0.2009233002565046,4.4997157147526,,,,0.028480358684358054,0.2542507837947832,0.40983613784555123,0.05094138014816374,0.36539680383802564,0.48176847599830425,0.0403701725859655,0.9040977316241489,1.5040142202812592,
