0HNO301TODGAX,0HNO301TODGAY,01HNO301TODGAX,01HNO301TODGAY,3HNO301TODGAX,3HNO301TODGAY,6HNO301TODGAX,6HNO301TODGAY
0.017265554653081296,0.4781804724081485,0.017391325403033453,0.6105402296585333,0.017391325403033453,1.4225293134853705,0.0176456221038966,3.1033927033743924
0.018034055997034303,0.4737074381631191,0.017774161451167635,0.6105402296585333,0.01790363714195206,1.4225293134853705,0.01790363714195206,3.1033927033743924
0.018973980054647944,0.4737074381631191,0.018431040503375087,0.6105402296585333,0.018431040503375087,1.4225293134853705,0.018297750732021383,3.1033927033743924
0.019532913459131794,0.4781804724081485,0.019251418399243495,0.6105402296585333,0.01911219581133808,1.4225293134853705,0.018836763847961714,3.0743626976778833
0.020254790646707446,0.4781804724081485,0.019818524551776635,0.6105402296585333,0.019532913459131794,1.4225293134853705,0.019532913459131794,3.0456042467961506
0.020700660287305286,0.4781804724081485,0.020402336454586015,0.6105402296585333,0.01996289238390866,1.4225293134853705,0.020254790646707446,3.0456042467961506
0.021003346223814313,0.4781804724081485,0.021003346223814313,0.6048290651237764,0.020550957058338894,1.4225293134853705,0.02085145402785707,3.0171148105292973
0.021465693852852206,0.4781804724081485,0.021622060472307143,0.6105402296585333,0.021156344876863818,1.4225293134853705,0.021310458046980535,2.9888918724391704
0.021938219161570238,0.4737074381631191,0.022421146191700568,0.6105402296585333,0.02177956614274488,1.409222575337463,0.022748989146391375,2.9888918724391704
0.02225900073665519,0.4737074381631191,0.02376156181398615,0.6105402296585333,0.022098027886630407,1.409222575337463,0.023419126350896532,2.9609329396270865
0.0225844727935954,0.4737074381631191,0.02446152727206574,0.6048290651237764,0.02291470391681634,1.409222575337463,0.024109004383003833,2.933235542513633
0.023934652659280624,0.4737074381631191,0.025182112235139983,0.6105402296585333,0.023589722728688027,1.409222575337463,0.024639717008323868,2.933235542513633
0.02446152727206574,0.4737074381631191,0.026112766660838012,0.6048290651237764,0.023934652659280624,1.409222575337463,0.02500000000000002,2.9057972346205374
0.02536555106492746,0.4737074381631191,0.026881993651073972,0.6048290651237764,0.02500000000000002,1.396040312150077,0.02592392411030494,2.8786155923545707
0.02592392411030494,0.4737074381631191,0.027673880444853294,0.6048290651237764,0.026302984832929744,1.3829813595495222,0.026302984832929744,2.8786155923545707
0.026881993651073972,0.4737074381631191,0.02807852910354492,0.6048290651237764,0.02787547053376563,1.3700445640539882,0.026687588197587667,2.8516882147934757
0.0284890945521608,0.4692762459348841,0.028696623059601127,0.5991713244237786,0.029757163136765033,1.396040312150077,0.02787547053376563,2.8516882147934757
0.029328323146416688,0.4692762459348841,0.029541965005660732,0.5991713244237786,0.030633746355041316,1.3829813595495222,0.028905663306255262,2.7985867621812774
0.029541965005660732,0.4692762459348841,0.029757163136765033,0.5991713244237786,0.03223035863009872,1.3700445640539882,0.029541965005660732,2.7724079967417774
0.030192273643719608,0.4692762459348841,0.03085689755581841,0.5991713244237786,0.034406021543225605,1.344532884299762,0.030192273643719608,2.7724079967417774
0.03085689755581841,0.4692762459348841,0.03130808842629386,0.5991713244237786,0.035419550317921905,1.331955746624622,0.03108167429915341,2.720782825695045
0.032465140336078335,0.4648865043214836,0.031997274820659595,0.5991713244237786,0.036728549378517376,1.319496259022564,0.031997274820659595,2.6953318600976175
0.03293984700099322,0.4648865043214836,0.033910185368294925,0.5991713244237786,0.0383633615884916,1.3071533209618096,0.03270163230690777,2.6953318600976175
0.03465665184264603,0.4648865043214836,0.034406021543225605,0.5935665078170069,0.04065685937655919,1.3071533209618096,0.03342149484698364,2.670118969970133
0.03593745649144062,0.4648865043214836,0.03593745649144062,0.5935665078170069,0.042159413481650386,1.3071533209618096,0.034157203754352154,2.6451419282878783
0.03699609810734818,0.4648865043214836,0.03699609810734818,0.5935665078170069,0.043087470594891146,1.2949258422052634,0.03465665184264603,2.6203985288583516
0.0383633615884916,0.4648865043214836,0.0383633615884916,0.5935665078170069,0.044356736534922545,1.2708129525529301,0.036199242512516674,2.595886586126397
0.03949346524825841,0.4648865043214836,0.039781154977449745,0.5935665078170069,0.04804334067769521,1.2708129525529301,0.036728549378517376,2.5716039349811513
0.04065685937655919,0.46053782558224166,0.041251345706227446,0.5880141202366509,0.049818876709363864,1.2471490704255346,0.037810494921137396,2.5475484305648095
0.041551840696991166,0.46053782558224166,0.044356736534922545,0.582513671246893,0.05128643566570967,1.235482888256748,0.03864281908954614,2.5237179480831644
0.043717497425330834,0.46053782558224166,0.04533316342186909,0.582513671246893,0.054352520645928416,1.235482888256748,0.04007094037942546,2.4535556813293606
0.04599602686848489,0.4562298256035173,0.04769590039656593,0.5770646749995909,0.05554898518948697,1.2124768893177305,0.041251345706227446,2.3853440064314215
0.04735097273731617,0.4519621238647764,0.04945859609012951,0.5770646749995909,0.0567717875622203,1.2124768893177305,0.042159413481650386,2.3630308296234905
0.04945859609012951,0.4519621238647764,0.05128643566570967,0.5716666501913621,0.058869900494774106,1.1787686347935884,0.04403595707216496,2.319028694688307
0.05128643566570967,0.4477343434049801,0.054352520645928416,0.5663191200210695,0.06060408350805861,1.1677421023970544,0.04533316342186909,2.2758459260747905
0.05279722581136782,0.4477343434049801,0.05595363118359154,0.56102161214771,0.06422721051565874,1.1459975085834575,0.045663392370537986,2.2545570250193454
0.05514726551807281,0.43939705607607926,0.05760190705826849,0.56102161214771,0.06516634352371149,1.1459975085834575,0.04769590039656593,2.1918777420506537
0.058444164596948574,0.43528681278426246,0.06016580632927369,0.5557736586486881,0.06757469376219029,1.114137457440461,0.04839331188387144,2.17137430293752
0.06060408350805861,0.43528681278426246,0.06238935189261578,0.5505747959784891,0.07058248841558638,1.0933910388478403,0.04945859609012951,2.130941015366799
0.06611920857461231,0.4312150178609188,0.06469507295021124,0.5505747959784891,0.07266169954753868,1.073030940526157,0.05091554193986836,2.091260638402768
