,2HNO3038TODGAX,2HNO3038TODGAY,3HNO3038TODGAX,3HNO3038TODGAY,3HNO3048TODGAX,3HNO3048TODGAY,2HNO3038TODGAXX,2HNO3038TODGAYYX,2HNO3038TODGAYlog,3HNO3038TODGAXX,3HNO3038TODGAYYX,3HNO3038TODGAYlog,3HNO3048TODGAXX,3HNO3048TODGAYYX,3HNO3048TODGAYlog,Calculated Rg
18,0.0169877940140554,13.221108618691392,0.0172034852071769,22.25897949866922,0.0218638192019813,30.06991405275352,0.0002885851454639765,0.2245974698517819,2.5818146901126515,0.00029595990327355447,0.38293202453220987,3.1027455001724777,0.0004780265900969262,0.6574431642685198,3.4035251387573613,
19,0.0172034852071769,12.99955863145376,0.0178671298850521,21.88194849147745,0.0228509420839696,29.559217336569976,0.00029595990327355447,0.2236377146160436,2.56491540545854,0.0003192343303293219,0.3909676158352474,3.085662027129766,0.000522165554124933,0.6754559634054307,3.3863956186174997,
20,0.0187919826473757,12.991181044939708,0.0187919826473757,21.5093228030084,0.0238826322748596,28.096688363391262,0.0003531386118192694,0.2441300487654231,2.5642707460984377,0.0003531386118192694,0.4042028208709363,3.068486459892754,0.0005703801243761655,0.6710228763242003,3.335651717558017,
21,0.018910905689485,12.990582852536658,0.0192722094468644,21.50536140033481,0.0255987747015768,26.70160372235104,0.00035762235399659613,0.24566368717576176,2.564224699001288,0.00037141805696380947,0.4144558291377656,3.0683022715041535,0.0006552972662220884,0.6835283378592488,3.284723628109933,
22,0.0197647083830017,12.98639627688716,0.0201423245331503,21.14012199764733,0.0270942237092536,25.37812627823304,0.00039064369746509765,0.2566723353587737,2.5639023693212364,0.0004057132375987485,0.4258111979470022,3.051172751364292,0.00073409695840708,0.6876006307041335,3.2338876328561503,
23,0.0209193383949046,12.76466433972138,0.0210517241791785,20.781085690959607,0.0292249263023372,24.11691583897919,0.00043761871888052984,0.26702833282000304,2.546680754987074,0.00044317509091620867,0.4374776841099547,3.0340432312244303,0.0008540963173770406,0.7048150880338355,3.1829134963109165,
24,0.0218638192019813,12.760550572579042,0.0220021820315144,20.77438840968198,0.0303523122109641,23.708414403876425,0.0004780265900969262,0.27899437063660715,2.5463584253070235,0.00048409601414789514,0.4570818753832059,3.0337209015443793,0.0009212628565518404,0.7196051960133756,3.1658300232682053,
25,0.0228509420839696,12.543829924070458,0.0227072417455348,20.76960595884137,0.0333647343411491,22.151618304459245,0.000522165554124933,0.2866383311060988,2.529228905167162,0.0005156188276901583,0.4716204634669111,3.0334906660586283,0.0011132054976554543,0.7390828599548184,3.0979105549717105,
26,0.0238826322748596,12.330789981909362,0.0237324440538226,20.416862364662883,0.0342173660133414,21.778411394648835,0.0005703801243761655,0.29449172279646396,2.5120993850273,0.0005632289007678197,0.4845420438239581,3.0163611459187667,0.0011708281368909713,0.7451998738798242,3.0809191761232992,
27,0.0252778263477208,12.325680866893988,0.0249609019304416,20.069185493109444,0.0359885528620669,20.01565759567167,0.0006389685048655279,0.311566420570771,2.5116849611529486,0.0006230466251811232,0.500944970917346,2.9991855786817547,0.0012951759371057834,0.7203345514508607,2.9965148470470453,
