0HNO301TODGAX,0HNO301TODGAY,001HNO301TODGAX,001HNO301TODGAY,01HNO301TODGAX,01HNO301TODGAY,048HNO301TODGAX,048HNO301TODGAY,07HNO301TODGAX,07HNO301TODGAY,1HNO301TODGAX,1HNO301TODGAY,2HNO301TODGAX,2HNO301TODGAY
0.0238025439990192,0.468965548692655,0.0187381742286038,0.46282089448564,0.0204969061070664,0.471094239664828,0.0248945279789835,0.51009171305152,0.0184600879676637,0.503408200372809,0.0198930465414542,0.579837631293389,0.0224207094478062,0.639060107618709
0.0245250775662011,0.454692845586242,0.0193069772888325,0.46282089448564,0.0214372380778285,0.471094239664828,0.0268269579527973,0.526103373776112,0.0208056753821717,0.51921006718246,0.0220879720539758,0.579837631293389,0.024161110029319,0.639060107618709
0.0276412985387058,0.454692845586242,0.021119096016109,0.46282089448564,0.0227584592607479,0.471094239664828,0.029786945720947,0.51009171305152,0.0220879720539758,0.51921006718246,0.0234492993135553,0.579837631293389,0.025269543862747,0.619610672135395
0.0302356619120548,0.454692845586242,0.0220879720539758,0.46282089448564,0.024161110029319,0.471094239664828,0.0340774847773882,0.494567358229034,0.0248945279789835,0.535507950931218,0.0248945279789835,0.562190598618073,0.0272310843276315,0.619610672135395
0.0325826957423922,0.440854524183413,0.0231012970008316,0.46282089448564,0.0260366086634239,0.471094239664828,0.0367227389100073,0.494567358229034,0.0260366086634239,0.51921006718246,0.0268269579527973,0.562190598618073,0.0293448887596171,0.619610672135395
0.0367227389100073,0.440854524183413,0.0245250775662011,0.46282089448564,0.0280576922943382,0.471094239664828,0.0401694702082411,0.494567358229034,0.028480358684358,0.535507950931218,0.0293448887596171,0.54508064347177,0.0316227766016838,0.619610672135395
0.0372759372031494,0.440854524183413,0.0264288290668942,0.46282089448564,0.0293448887596171,0.471094239664828,0.0446016216537631,0.51009171305152,0.0311534747583759,0.535507950931218,0.0335717535247924,0.562190598618073,0.0345908344613436,0.600753169298337
0.0389860370254907,0.440854524183413,0.0276412985387058,0.46282089448564,0.0320991480968312,0.456756751044135,0.0487878509457213,0.494567358229034,0.0330735276412555,0.51921006718246,0.0361777504265841,0.562190598618073,0.0372759372031494,0.600753169298337
0.0407745907143689,0.440854524183413,0.0289093922009177,0.46282089448564,0.0351119173421514,0.456756751044135,0.0541709227903837,0.494567358229034,0.0389860370254907,0.51921006718246,0.0378374689801389,0.562190598618073,0.0395733300700463,0.600753169298337
0.0426451974802477,0.440854524183413,0.0306911376488391,0.448735200479218,0.0361777504265841,0.456756751044135,0.0592553097554568,0.494567358229034,0.0407745907143689,0.535507950931218,0.0420123159961897,0.562190598618073,0.0426451974802477,0.600753169298337
0.043939705607608,0.440854524183413,0.0330735276412555,0.448735200479218,0.0401694702082411,0.456756751044135,0.067790499069228,0.494567358229034,0.0426451974802477,0.535507950931218,0.0452735089285848,0.579837631293389,0.0466478002609045,0.582469583969873
0.0480638086306439,0.440854524183413,0.0384074597781545,0.46282089448564,0.0446016216537631,0.456756751044135,0.0730527154266446,0.479515478427192,0.0495228003713453,0.503408200372809,0.04735051155775,0.562190598618073,0.0502688212142945,0.582469583969873
0.0502688212142945,0.440854524183413,0.0395733300700463,0.46282089448564,0.0533669923120631,0.456756751044135,0.0823349859228919,0.450772063470154,0.0517947467923121,0.503408200372809,0.0533669923120631,0.54508064347177,0.0549869638296704,0.547554830004446
0.0517947467923121,0.440854524183413,0.0420123159961897,0.46282089448564,0.0575095884538009,0.456756751044135,0.088726213538264,0.437053068869142,0.058375923784886,0.503408200372809,0.0566561100825244,0.54508064347177,0.058375923784886,0.547554830004446
0.0592553097554568,0.427437364320966,0.0452735089285848,0.46282089448564,0.0638549847031295,0.442855615837771,0.0985159372650317,0.423751604164312,0.0610540229658533,0.503408200372809,0.0629073366707306,0.54508064347177,0.0629073366707306,0.547554830004446
0.0610540229658533,0.427437364320966,0.0480638086306439,0.46282089448564,0.069848300584711,0.442855615837771,0.10616320618413,0.410854962067757,0.064816908284945,0.488087254505282,0.0667844455346925,0.54508064347177,0.067790499069228,0.530890306256544
0.064816908284945,0.427437364320966,0.0510260802564962,0.46282089448564,0.0764041384905857,0.429377553874625,0.116127496875312,0.398350822030739,0.069848300584711,0.488087254505282,0.0709005086119236,0.528491420201502,0.0741531953658576,0.499067349426345
0.069848300584711,0.414428548183942,0.0566561100825244,0.46282089448564,0.0823349859228919,0.416309689158133,0.125141857618977,0.374472629373304,0.0752702531432733,0.473232593021088,0.0775551049014945,0.512407080625065,0.0823349859228919,0.469151944061075
0.0764041384905857,0.401815648060381,0.0610540229658533,0.448735200479218,0.0914195251260081,0.403639537565459,0.138949549437314,0.352025758186925,0.0874094608669941,0.458830024816883,0.0848342898244073,0.496812258890774,0.0914195251260081,0.454873568116302
0.0848342898244073,0.401815648060381,0.067790499069228,0.448735200479218,0.0970538989520765,0.403639537565459,0.154280731133279,0.330924411310029,0.0927966861646635,0.458830024816883,0.0941945930179987,0.481692056798014,0.0970538989520765,0.441029746524763
0.0914195251260081,0.401815648060381,0.0719685673001152,0.435078196659446,0.104587677602904,0.391354994921032,0.16625672479243,0.311087934487849,0.1,0.431326550181783,0.101506418937046,0.452818172026937,0.109385823063689,0.40197535398327
0.0985159372650317,0.377729764646746,0.0799093140398098,0.421836836081243,0.109385823063689,0.379444325433068,0.181861286812932,0.283540245462005,0.109385823063689,0.418199368857227,0.111033631816764,0.425675063609773,0.116127496875312,0.377879897377904
0.107762468826263,0.366233771390337,0.0874094608669941,0.421836836081243,0.119652582873207,0.356699437750215,0.193069772888325,0.258431979784142,0.119652582873207,0.393131402264654,0.121455052040273,0.412719882105197,0.121455052040273,0.366379334916137
0.116127496875312,0.355087652232612,0.090062802021128,0.408998468875974,0.128940577318558,0.335317938266975,0.21119096016109,0.214688776937313,0.134855955305256,0.369566075312125,0.130882962592821,0.400158984274167,0.128940577318558,0.323772303268705
0.130882962592821,0.33380276739903,0.0985159372650317,0.396550830166653,0.147513296661055,0.315218101920171,0.231012970008316,0.195677497460516,0.151991108295293,0.336839986677538,0.141042711762977,0.387980370314504,0.138949549437314,0.29510137863027
0.141042711762977,0.313793754366483,0.107762468826263,0.384482028350936,0.151991108295293,0.315218101920171,0.25269543862747,0.172921745341203,0.168761247578815,0.288608785691819,0.154280731133279,0.353623645399565,0.149735464896618,0.268969342931142
0.147513296661055,0.29498413403417,0.114404091969134,0.372780533740719,0.168761247578815,0.270082879769117,0.268269579527973,0.148161551230588,0.195978212508826,0.239757739213596,0.16625672479243,0.3125,0.163789370695406,0.230456354714195
0.158963970328962,0.28600645757604,0.121455052040273,0.361435167547479,0.176503469536369,0.261863059000159,0.289093922009177,0.130931529500079,0.214372380778285,0.205427481033879,0.181861286812932,0.284827268703787,0.176503469536369,0.197457936467323
0.16625672479243,0.260679802057692,0.132854608326685,0.339769796004189,0.184600879676637,0.246166300698531,0.311534747583759,0.11570522362141,0.231012970008316,0.165462205655014,0.190204496336402,0.25960503359123,0.190204496336402,0.169184471924356
0.176503469536369,0.245053971279426,0.138949549437314,0.329429093075341,0.198930465414542,0.224367600239609,0.335717535247924,0.0991377075416633,0.260366086634239,0.141770122731002,0.204969061070664,0.229415012408441,0.2019271916171,0.149509650059239
0.187381742286039,0.223353770638513,0.145324106796185,0.319403103632861,0.21119096016109,0.198275415083327,0.356408499141533,0.0903587918868697,0.284803586843581,0.121470444683114,0.217601726918125,0.209099684428614,0.217601726918125,0.124203064722693
0.204969061070664,0.203575182226111,0.168761247578815,0.282259037775848,0.224207094478062,0.186390266870359,0.401694702082411,0.0750643110497721,0.316227766016838,0.0948610813582671,0.231012970008316,0.190583334408403,0.234492993135553,0.10975922631527
0.21119096016109,0.197379485881577,0.173884047319053,0.265339691032806,0.238025439990192,0.169884898002094,0.452735089285848,0.0663349227582015,0.356408499141533,0.0788045254800426,0.24161110029319,0.168419993338769,0.245250775662011,0.103179970526299
0.220879720539758,0.185548042013885,0.184600879676637,0.257264226549293,0.256502090568005,0.150128622099544,0.495228003713453,0.0623586335730515,0.395733300700464,0.0696401797020319,0.256502090568005,0.148834074313375,0.264288290668942,0.0884059113498912
0.234492993135553,0.169117254464481,0.198930465414542,0.234482774346328,0.264288290668942,0.141129518887924,,,0.426451974802477,0.0615415751746328,0.272310843276315,0.135654409205552,0.272310843276315,0.0805773256545877
0.245250775662011,0.149450249460653,0.217601726918125,0.213718682160483,0.289093922009177,0.117241387173164,,,0.510260802564962,0.0511248086094967,0.289093922009177,0.11623042353352,0.293448887596171,0.0669384938664023
0.264288290668942,0.132070362273663,0.227584592607479,0.200907824030191,0.306911376488391,0.106859341080242,,,,,0.316227766016838,0.0965568096183756,0.316227766016838,0.059154074127636
0.276412985387058,0.124153718500641,0.24161110029319,0.172140379475931,0.340774847773882,0.0887719130581529,,,,,0.340774847773882,0.0853280129829789,0.345908344613436,0.0506839632405179
0.284803586843581,0.116711619111007,0.256502090568005,0.156896877183241,0.389860370254908,0.0760609044192252,,,,,0.367227389100073,0.0754050369766753,0.384074597781544,0.0434266644800047
0.302356619120548,0.106376485431631,0.280576922943382,0.134431240332647,0.395733300700464,0.0693255029147767,,,,,0.420123159961897,0.0626416869032887,0.43939705607608,0.0372085185783437
0.325826957423922,0.0940057378228298,0.29786945720947,0.122526985639713,0.426451974802477,0.0651699505144231,,,,,0.487878509457213,0.0536721942343281,0.502688212142945,0.0349781424225167
0.335717535247924,0.091144725985212,0.320991480968312,0.104982680021922,0.480638086306439,0.0612634928198564,,,,,0.510260802564962,0.0504549421956824,,
0.356408499141533,0.0830736107491937,0.361777504265841,0.0872129029554831,,,,,,,,,,
0.389860370254908,0.0669118990171564,0.384074597781544,0.0794899614225239,,,,,,,,,,
0.420123159961897,0.0629010243623447,,,,,,,,,,,,
0.43939705607608,0.0609866670106889,,,,,,,,,,,,
0.4595551764055,0.05913057204994,,,,,,,,,,,,
0.495228003713453,0.0538943978684061,,,,,,,,,,,,
