,ECFP-81,ECFP-299,ECFP-335,ECFP-651,ECFP-696,ECFP-808,ECFP-882,ECFP-1164,ECFP-1238,ECFP-1239,ECFP-1272,ECFP-1443,ECFP-1455,ECFP-1599,ECFP-1653,ECFP-1918,ECFP-1952,ECFP-1993,ECFP-2005,MaxAbsPartialCharge,BalabanJ,HallKierAlpha,Kappa2,Kappa3,PEOE_VSA1,PEOE_VSA12,SMR_VSA1,SMR_VSA6,SlogP_VSA2,SlogP_VSA3,EState_VSA10,EState_VSA2,EState_VSA5,FractionCSP3,NumRotatableBonds,fr_C_O,fr_C_O_noCOO,fr_Ndealkylation1,fr_amide,fr_ether,volume ratio of solvent b,Molar mass(b),density(b),boiling point(b),melting point(b),acid c.c./M,ligand c.c./mM,log_D,ligand c.c./M
0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,1.0,500.0,0.477121255,0.5
1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,1.0,500.0,0.301029996,0.5
2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,1.0,500.0,0.477121255,0.5
3,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,1.0,500.0,0.477121255,0.5
4,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,1.0,500.0,0.477121255,0.5
5,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,1.0,500.0,0.477121255,0.5
6,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,1.0,500.0,0.0,0.5
7,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,1.0,500.0,0.301029996,0.5
8,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,1.0,500.0,0.301029996,0.5
9,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,1.0,500.0,0.477121255,0.5
10,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,1.0,500.0,0.602059991,0.5
11,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,1.0,500.0,0.477121255,0.5
12,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,1.0,500.0,0.477121255,0.5
13,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,1.0,500.0,0.602059991,0.5
14,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,2.0,500.0,0.556302501,0.5
15,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,2.0,500.0,0.531478917,0.5
16,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,2.0,500.0,0.591064607,0.5
17,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,2.0,500.0,0.62324929,0.5
18,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,2.0,500.0,0.568201724,0.5
19,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,2.0,500.0,0.462397998,0.5
20,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,2.0,500.0,0.255272505,0.5
21,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,2.0,500.0,0.278753601,0.5
22,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,2.0,500.0,0.301029996,0.5
23,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,2.0,500.0,0.322219295,0.5
24,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,2.0,500.0,0.361727836,0.5
25,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,2.0,500.0,0.322219295,0.5
26,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,2.0,500.0,0.301029996,0.5
27,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,3.0,500.0,0.301029996,0.5
28,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,3.0,500.0,0.380211242,0.5
29,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,3.0,500.0,0.491361694,0.5
30,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,3.0,500.0,0.531478917,0.5
31,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,3.0,500.0,0.414973348,0.5
32,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,3.0,500.0,0.301029996,0.5
33,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,3.0,500.0,0.380211242,0.5
34,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,3.0,500.0,0.447158031,0.5
35,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,3.0,500.0,0.556302501,0.5
36,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,3.0,500.0,0.579783597,0.5
37,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,3.0,500.0,0.602059991,0.5
38,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,3.0,500.0,0.643452676,0.5
39,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,500.0,0.0,0.5
40,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,500.0,0.204119983,0.5
41,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,500.0,0.361727836,0.5
42,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,500.0,0.380211242,0.5
43,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,500.0,0.447158031,0.5
44,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,500.0,0.397940009,0.5
45,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,500.0,0.278753601,0.5
46,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,500.0,0.491361694,0.5
47,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,500.0,0.716003344,0.5
48,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,500.0,0.892094603,0.5
49,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,500.0,1.079181246,0.5
50,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,500.0,1.176091259,0.5
51,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,500.0,1.230448921,0.5
52,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,4.0,500.0,1.301029996,0.5
53,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,5.0,500.0,0.556302501,0.5
54,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,5.0,500.0,0.799340549,0.5
55,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,5.0,500.0,0.986771734,0.5
56,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,5.0,500.0,0.176091259,0.5
57,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,5.0,500.0,0.204119983,0.5
58,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,5.0,500.0,0.204119983,0.5
59,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,5.0,500.0,0.568201724,0.5
60,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,5.0,500.0,0.86923172,0.5
61,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,5.0,500.0,1.113943352,0.5
62,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,5.0,500.0,1.322219295,0.5
63,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,5.0,500.0,1.431363764,0.5
64,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,5.0,500.0,1.491361694,0.5
65,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.310104018,1.838011916,-3.47,7.610773054,3.616823625,9.799819462,0.0,9.589074368,23.89516343,30.89368195,0.0,9.589074368,23.20221545,9.799819462,0.095238095,4,2,2,0,2,0,0,0.0,0.0,0,0.0,5.0,500.0,1.556302501,0.5
66,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305752151,1.364760393,-6.66,17.28436985,7.208943119,9.134199296,0.0,0.0,0.0,19.10215634,13.08951281,0.0,11.11853379,0.0,0.222222222,14,0,0,0,0,0,0,0.0,0.0,0,0.0,0.9,7.0,2.858699577,0.007
67,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305752151,1.364760393,-6.66,17.28436985,7.208943119,9.134199296,0.0,0.0,0.0,19.10215634,13.08951281,0.0,11.11853379,0.0,0.222222222,14,0,0,0,0,0,0,0.0,0.0,0,0.0,0.9,7.0,3.069668097,0.007
68,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305752151,1.364760393,-6.66,17.28436985,7.208943119,9.134199296,0.0,0.0,0.0,19.10215634,13.08951281,0.0,11.11853379,0.0,0.222222222,14,0,0,0,0,0,0,0.0,0.0,0,0.0,0.9,7.0,2.162564407,0.007
69,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305752151,1.364760393,-6.66,17.28436985,7.208943119,9.134199296,0.0,0.0,0.0,19.10215634,13.08951281,0.0,11.11853379,0.0,0.222222222,14,0,0,0,0,0,0,0.0,0.0,0,0.0,0.9,7.0,0.462397998,0.007
70,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305752151,1.364760393,-6.66,17.28436985,7.208943119,9.134199296,0.0,0.0,0.0,19.10215634,13.08951281,0.0,11.11853379,0.0,0.222222222,14,0,0,0,0,0,0,0.0,0.0,0,0.0,0.9,7.0,0.181843588,0.007
71,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305752151,1.364760393,-6.66,17.28436985,7.208943119,9.134199296,0.0,0.0,0.0,19.10215634,13.08951281,0.0,11.11853379,0.0,0.222222222,14,0,0,0,0,0,0,0.0,0.0,0,0.0,0.9,7.0,-0.207608311,0.007
72,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305752151,1.364760393,-6.66,17.28436985,7.208943119,9.134199296,0.0,0.0,0.0,19.10215634,13.08951281,0.0,11.11853379,0.0,0.222222222,14,0,0,0,0,0,0,0.0,0.0,0,0.0,0.9,7.0,-0.408935393,0.007
73,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305752151,1.364760393,-6.66,17.28436985,7.208943119,9.134199296,0.0,0.0,0.0,19.10215634,13.08951281,0.0,11.11853379,0.0,0.222222222,14,0,0,0,0,0,0,0.0,0.0,0,0.0,0.9,7.0,-0.638272164,0.007
74,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305752151,1.364760393,-6.66,17.28436985,7.208943119,9.134199296,0.0,0.0,0.0,19.10215634,13.08951281,0.0,11.11853379,0.0,0.222222222,14,0,0,0,0,0,0,0.0,0.0,0,0.0,0.9,7.0,-0.920818754,0.007
75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305752151,1.364760393,-6.66,17.28436985,7.208943119,9.134199296,0.0,0.0,0.0,19.10215634,13.08951281,0.0,11.11853379,0.0,0.222222222,14,0,0,0,0,0,0,0.0,0.0,0,0.0,0.9,7.0,-1.096910013,0.007
76,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305752151,1.364760393,-6.66,17.28436985,7.208943119,9.134199296,0.0,0.0,0.0,19.10215634,13.08951281,0.0,11.11853379,0.0,0.222222222,14,0,0,0,0,0,0,0.0,0.0,0,0.0,0.9,7.0,-1.22184875,0.007
77,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305752151,1.364760393,-6.66,17.28436985,7.208943119,9.134199296,0.0,0.0,0.0,19.10215634,13.08951281,0.0,11.11853379,0.0,0.222222222,14,0,0,0,0,0,0,0.0,0.0,0,0.0,0.9,7.0,-1.301029996,0.007
78,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305752151,1.364760393,-6.66,17.28436985,7.208943119,9.134199296,0.0,0.0,0.0,19.10215634,13.08951281,0.0,11.11853379,0.0,0.222222222,14,0,0,0,0,0,0,0.0,0.0,0,0.0,0.9,7.0,-1.397940009,0.007
79,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305752151,1.364760393,-6.66,17.28436985,7.208943119,9.134199296,0.0,0.0,0.0,19.10215634,13.08951281,0.0,11.11853379,0.0,0.222222222,14,0,0,0,0,0,0,0.0,0.0,0,0.0,0.9,7.0,0.1430148,0.007
